n,m,F,phy_mob_a,beta_p,soc_mob_a,beta_s,r,s,tolerance,q,theta,init_random_prob,radius,noise_rate,num_joint_activities,pool_multiplier,run,time,avg_path_length,dia,avg_degree,cluster_coeff,corr_soc_phy,corr_soc_cul,corr_phy_cul,num_cultures,size_culture,overall_diversity,ass,num_components,largest_component,within_component_diversity,between_component_diversity,component_diversity_ratio,num_communities,largest_community,within_community_diversity,between_community_diversity,community_diversity_ratio,social_clustering,social_closeness,physical_closeness,overall_closeness,physicalStability,socialStability,culturalStability,num_culture_components,num_regions,max_region_size,num_cooperators,num_defectors,num_strategy_regions,max_strategy_region_size,avg_num_players,avg_num_cooperators,avg_did_cooperate,avg_cooperators_over_players,avg_did_cooperate_over_cooperators,avg_payoff,avg_defector_payoff,avg_cooperator_payoff,avg_mpcr,avg_pool_multiplier
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-05,5,0.6,2,20000000,nan,nan,nan,nan,nan,nan,nan,0.2089,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6946,0.0058,1,9999,0.0002,0.9999,7.95881,0.00347004,0.00314894,0.00156008,nan,4.42713e-05,0.00012957,-8.52983e-05,0.6,4.77529
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-05,5,0.6,2,30000000,nan,nan,nan,nan,nan,nan,nan,0.1306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6158,0.0066,0,10000,0.0001,1.0,8.37572,0.00230795,0.00209438,0.00103762,nan,2.9445e-05,8.6179e-05,-5.67339e-05,0.6,5.02543
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-05,5,0.6,2,40000000,nan,nan,nan,nan,nan,nan,nan,0.0973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5764,0.0087,0,10000,0.0001,1.0,8.65835,0.00172883,0.00156885,0.000777255,nan,2.20566e-05,6.45546e-05,-4.2498e-05,0.6,5.19501
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-05,5,0.6,2,50000000,nan,nan,nan,nan,nan,nan,nan,0.0664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.556,0.0123,0,10000,0.0001,1.0,8.88871,0.00138201,0.00125413,0.000621333,nan,1.76319e-05,5.16046e-05,-3.39727e-05,0.6,5.33323
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-05,5,0.6,2,60000000,nan,nan,nan,nan,nan,nan,nan,0.055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4823,0.0585,0,10000,0.0001,1.0,9.07189,0.00115107,0.00104456,0.000517506,nan,1.46855e-05,4.29812e-05,-2.82957e-05,0.6,5.44313
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-05,5,0.6,2,70000000,nan,nan,nan,nan,nan,nan,nan,0.0349,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4458,0.0584,0,10000,0.0001,1.0,9.2426,0.000986263,0.000894999,0.000443409,nan,1.25828e-05,3.68271e-05,-2.42443e-05,0.6,5.54556
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-05,5,0.6,2,80000000,nan,nan,nan,nan,nan,nan,nan,0.0204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4426,0.0113,0,10000,0.0001,1.0,9.37821,0.000862736,0.000782902,0.000387873,nan,1.10069e-05,3.22146e-05,-2.12078e-05,0.6,5.62692
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-05,5,0.6,2,90000000,nan,nan,nan,nan,nan,nan,nan,0.0192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4284,0.0205,0,10000,0.0001,1.0,9.50736,0.000766707,0.000695759,0.0003447,nan,9.78172e-06,2.86289e-05,-1.88472e-05,0.6,5.70441
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-05,5,0.6,2,100000000,nan,nan,nan,nan,nan,nan,nan,0.0171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4538,0.0378,0,10000,0.0001,1.0,9.6057,0.000689914,0.000626073,0.000310175,nan,8.802e-06,2.57615e-05,-1.69595e-05,0.6,5.76342
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-06,5,0.6,2,0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,4929,5071,0.1364,0.0276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-06,5,0.6,2,10000000,nan,nan,nan,nan,nan,nan,nan,0.4816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7341,0.0063,2420,7580,0.1189,0.7445,3.43622,0.30012,0.299551,0.124892,nan,0.0123724,0.000229693,0.0121427,0.6,2.06173
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-06,5,0.6,2,20000000,nan,nan,nan,nan,nan,nan,nan,0.4481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7109,0.0027,2209,7791,0.1164,0.7698,3.53698,0.284423,0.28413,0.117663,nan,0.012915,0.000121517,0.0127935,0.6,2.12219
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-06,5,0.6,2,30000000,nan,nan,nan,nan,nan,nan,nan,0.4199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6834,0.0072,2070,7930,0.1112,0.785,3.6233,0.273478,0.27328,0.112576,nan,0.0132143,8.23648e-05,0.013132,0.6,2.17398
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-06,5,0.6,2,40000000,nan,nan,nan,nan,nan,nan,nan,0.391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6558,0.0075,1876,8124,0.1051,0.8067,3.71659,0.26224,0.262088,0.107646,nan,0.0130854,6.61076e-05,0.0130193,0.6,2.22995
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-06,5,0.6,2,50000000,nan,nan,nan,nan,nan,nan,nan,0.365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6361,0.0114,1704,8296,0.0995,0.8241,3.81193,0.250616,0.250493,0.102744,nan,0.0127689,5.46396e-05,0.0127143,0.6,2.28716
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-06,5,0.6,2,60000000,nan,nan,nan,nan,nan,nan,nan,0.3415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6149,0.0064,1571,8429,0.0939,0.8382,3.90877,0.239732,0.239629,0.0981348,nan,0.0124629,4.64232e-05,0.0124165,0.6,2.34526
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-06,5,0.6,2,70000000,nan,nan,nan,nan,nan,nan,nan,0.3184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5839,0.0152,1421,8579,0.0887,0.8545,4.0079,0.229359,0.22927,0.0936968,nan,0.0122276,4.03564e-05,0.0121872,0.6,2.40474
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-06,5,0.6,2,80000000,nan,nan,nan,nan,nan,nan,nan,0.3066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5779,0.0179,1293,8707,0.0835,0.868,4.11502,0.219776,0.219699,0.0895503,nan,0.0120612,3.56676e-05,0.0120255,0.6,2.46901
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-06,5,0.6,2,90000000,nan,nan,nan,nan,nan,nan,nan,0.2783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.568,0.0145,1117,8883,0.0749,0.886,4.23569,0.209237,0.209167,0.0851615,nan,0.0116789,3.31385e-05,0.0116458,0.6,2.54141
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-06,5,0.6,2,100000000,nan,nan,nan,nan,nan,nan,nan,0.2618,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5418,0.031,981,9019,0.0681,0.8997,4.36805,0.199025,0.198962,0.0809124,nan,0.0112725,3.04829e-05,0.011242,0.6,2.62083
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0,5,0.6,3,0,nan,nan,nan,nan,nan,nan,nan,0.9999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,4999,5001,0.1413,0.0292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0,5,0.6,3,10000000,nan,nan,nan,nan,nan,nan,nan,0.4087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7858,0.0026,19,9981,0.0019,0.9981,7.17247,0.0046465,0.0040222,0.00199455,nan,8.98682e-05,0.000251346,-0.000161478,0.6,4.30348
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0,5,0.6,3,20000000,nan,nan,nan,nan,nan,nan,nan,0.2276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6957,0.0062,12,9988,0.0012,0.9988,7.87519,0.00251454,0.00220332,0.00109328,nan,4.49868e-05,0.000125311,-8.03246e-05,0.6,4.72511
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0,5,0.6,3,30000000,nan,nan,nan,nan,nan,nan,nan,0.142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.62,0.029,12,9988,0.0012,0.9988,8.31589,0.00179969,0.00159271,0.00079078,nan,2.992e-05,8.33427e-05,-5.34226e-05,0.6,4.98953
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0,5,0.6,3,40000000,nan,nan,nan,nan,nan,nan,nan,0.091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5198,0.0147,11,9989,0.0011,0.9989,8.65642,0.00144783,0.00129278,0.000642215,nan,2.24119e-05,6.24298e-05,-4.0018e-05,0.6,5.19385
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0,5,0.6,3,50000000,nan,nan,nan,nan,nan,nan,nan,0.0584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4998,0.041,11,9989,0.0011,0.9989,8.92849,0.00123748,0.00111353,0.000553429,nan,1.79159e-05,4.9906e-05,-3.19901e-05,0.6,5.3571
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0,5,0.6,3,60000000,nan,nan,nan,nan,nan,nan,nan,0.0505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4983,0.0281,8,9992,0.0008,0.9992,9.12166,0.00109979,0.000996468,0.000495356,nan,1.50484e-05,4.17104e-05,-2.6662e-05,0.6,5.47299
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0,5,0.6,3,70000000,nan,nan,nan,nan,nan,nan,nan,0.044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.489,0.0211,8,9992,0.0008,0.9992,9.26434,0.000999652,0.000911123,0.000453095,nan,1.28933e-05,3.57371e-05,-2.28438e-05,0.6,5.55861
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0,5,0.6,3,80000000,nan,nan,nan,nan,nan,nan,nan,0.029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4398,0.0273,8,9992,0.0008,0.9992,9.40041,0.000924567,0.000847128,0.000421407,nan,1.12781e-05,3.12602e-05,-1.9982e-05,0.6,5.64025
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0,5,0.6,3,90000000,nan,nan,nan,nan,nan,nan,nan,0.0218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4153,0.0303,7,9993,0.0007,0.9993,9.51741,0.00086674,0.000797922,0.000397044,nan,1.00225e-05,2.77816e-05,-1.77591e-05,0.6,5.71045
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0,5,0.6,3,100000000,nan,nan,nan,nan,nan,nan,nan,0.0241,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4201,0.0314,7,9993,0.0007,0.9993,9.6074,0.000820825,0.000758902,0.000377726,nan,9.01841e-06,2.49983e-05,-1.59799e-05,0.6,5.76444
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.1,5,0.6,3,0,nan,nan,nan,nan,nan,nan,nan,0.9997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5027,4973,0.1354,0.041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.1,5,0.6,3,10000000,nan,nan,nan,nan,nan,nan,nan,0.9836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9939,0.0003,0,10000,0.0001,1.0,4.20845,0.0033334,0.00139367,0.00106966,nan,0.000153265,0.000387575,-0.000234311,0.6,2.52507
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.1,5,0.6,3,20000000,nan,nan,nan,nan,nan,nan,nan,0.9834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9932,0.0003,0,10000,0.0001,1.0,4.22046,0.00166548,0.000696328,0.000534441,nan,7.65766e-05,0.000193647,-0.00011707,0.6,2.53228
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.1,5,0.6,3,30000000,nan,nan,nan,nan,nan,nan,nan,0.9857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9947,0.0004,0,10000,0.0001,1.0,4.22456,0.00111008,0.000464115,0.000356214,nan,5.10397e-05,0.000129069,-7.80293e-05,0.6,2.53474
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.1,5,0.6,3,40000000,nan,nan,nan,nan,nan,nan,nan,0.9854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9937,0.0003,0,10000,0.0001,1.0,4.22529,0.000832499,0.000348062,0.000267142,nan,3.82771e-05,9.6795e-05,-5.85179e-05,0.6,2.53517
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.1,5,0.6,3,50000000,nan,nan,nan,nan,nan,nan,nan,0.986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9945,0.0003,0,10000,0.0001,1.0,4.22594,0.000665961,0.000278434,0.000213702,nan,3.06199e-05,7.74316e-05,-4.68117e-05,0.6,2.53556
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.1,5,0.6,3,60000000,nan,nan,nan,nan,nan,nan,nan,0.9871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9949,0.0003,0,10000,0.0001,1.0,4.22668,0.000554941,0.000232017,0.000178076,nan,2.55154e-05,6.45233e-05,-3.90079e-05,0.6,2.53601
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.1,5,0.6,3,70000000,nan,nan,nan,nan,nan,nan,nan,0.985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9939,0.0003,0,10000,0.0001,1.0,4.22689,0.000475654,0.000198868,0.000152634,nan,2.18699e-05,5.53045e-05,-3.34346e-05,0.6,2.53613
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.1,5,0.6,3,80000000,nan,nan,nan,nan,nan,nan,nan,0.9871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9948,0.0003,0,10000,0.0001,1.0,4.22781,0.000416179,0.000174002,0.000133548,nan,1.91353e-05,4.83893e-05,-2.9254e-05,0.6,2.53669
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.1,5,0.6,3,90000000,nan,nan,nan,nan,nan,nan,nan,0.9838,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9926,0.0004,0,10000,0.0001,1.0,4.2281,0.000369931,0.000154666,0.000118708,nan,1.70089e-05,4.30121e-05,-2.60032e-05,0.6,2.53686
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.1,5,0.6,3,100000000,nan,nan,nan,nan,nan,nan,nan,0.9871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9946,0.0003,0,10000,0.0001,1.0,4.22789,0.000332941,0.0001392,0.000106838,nan,1.53081e-05,3.87112e-05,-2.3403e-05,0.6,2.53673
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.01,5,0.6,3,0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5043,4957,0.1354,0.0223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.01,5,0.6,3,10000000,nan,nan,nan,nan,nan,nan,nan,0.7606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9134,0.0015,0,10000,0.0001,1.0,6.20577,0.00213802,0.00140282,0.000872975,nan,5.3921e-05,0.000241207,-0.000187286,0.6,3.72346
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.01,5,0.6,3,20000000,nan,nan,nan,nan,nan,nan,nan,0.7378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9064,0.0011,0,10000,0.0001,1.0,6.48204,0.00106565,0.000699205,0.000435116,nan,2.68758e-05,0.000120224,-9.33485e-05,0.6,3.88922
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.01,5,0.6,3,30000000,nan,nan,nan,nan,nan,nan,nan,0.7292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.907,0.0012,0,10000,0.0001,1.0,6.62628,0.000709603,0.000465592,0.000289738,nan,1.78962e-05,8.00559e-05,-6.21596e-05,0.6,3.97577
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.01,5,0.6,3,40000000,nan,nan,nan,nan,nan,nan,nan,0.7327,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9038,0.0018,0,10000,0.0001,1.0,6.68902,0.0005319,0.000348996,0.00021718,nan,1.34146e-05,6.00078e-05,-4.65932e-05,0.6,4.01341
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.01,5,0.6,3,50000000,nan,nan,nan,nan,nan,nan,nan,0.7305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.906,0.0012,0,10000,0.0001,1.0,6.72434,0.000425377,0.000279102,0.000173686,nan,1.0728e-05,4.79901e-05,-3.7262e-05,0.6,4.03461
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.01,5,0.6,3,60000000,nan,nan,nan,nan,nan,nan,nan,0.7496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9097,0.0011,0,10000,0.0001,1.0,6.75331,0.000354395,0.000232529,0.000144703,nan,8.93787e-06,3.99821e-05,-3.10442e-05,0.6,4.05199
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.01,5,0.6,3,70000000,nan,nan,nan,nan,nan,nan,nan,0.7375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9033,0.0011,0,10000,0.0001,1.0,6.77818,0.000303712,0.000199275,0.000124009,nan,7.65964e-06,3.42642e-05,-2.66045e-05,0.6,4.06691
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.01,5,0.6,3,80000000,nan,nan,nan,nan,nan,nan,nan,0.733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9074,0.0009,0,10000,0.0001,1.0,6.79474,0.000265714,0.000174343,0.000108494,nan,6.70132e-06,2.99772e-05,-2.32759e-05,0.6,4.07684
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.01,5,0.6,3,90000000,nan,nan,nan,nan,nan,nan,nan,0.7247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9077,0.002,0,10000,0.0001,1.0,6.80723,0.000236167,0.000154956,9.64292e-05,nan,5.95614e-06,2.66438e-05,-2.06877e-05,0.6,4.08434
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.01,5,0.6,3,100000000,nan,nan,nan,nan,nan,nan,nan,0.7038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8969,0.0013,0,10000,0.0001,1.0,6.82125,0.000212531,0.000139448,8.67786e-05,nan,5.36005e-06,2.39773e-05,-1.86172e-05,0.6,4.09275
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.001,5,0.6,4,0,nan,nan,nan,nan,nan,nan,nan,0.9997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5039,4961,0.1348,0.0289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.001,5,0.6,4,10000000,nan,nan,nan,nan,nan,nan,nan,0.4334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7939,0.0046,0,10000,0.0001,1.0,7.18981,0.00297403,0.00225412,0.00115207,nan,0.000144574,0.000277959,-0.000133385,0.6,4.31389
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.001,5,0.6,4,20000000,nan,nan,nan,nan,nan,nan,nan,0.3206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7549,0.0032,0,10000,0.0001,1.0,7.8166,0.00148272,0.0011238,0.000574373,nan,7.2078e-05,0.000138578,-6.64998e-05,0.6,4.68996
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.001,5,0.6,4,30000000,nan,nan,nan,nan,nan,nan,nan,0.2381,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6869,0.0059,0,10000,0.0001,1.0,8.14309,0.000987491,0.000748452,0.000382533,nan,4.8004e-05,9.22928e-05,-4.42889e-05,0.6,4.88586
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.001,5,0.6,4,40000000,nan,nan,nan,nan,nan,nan,nan,0.2202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7005,0.0077,0,10000,0.0001,1.0,8.36277,0.000740241,0.000561053,0.000286753,nan,3.59846e-05,6.91844e-05,-3.31997e-05,0.6,5.01766
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.001,5,0.6,4,50000000,nan,nan,nan,nan,nan,nan,nan,0.2004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6741,0.0058,0,10000,0.0001,1.0,8.53137,0.000592008,0.000448702,0.000229331,nan,2.87787e-05,5.53302e-05,-2.65515e-05,0.6,5.11882
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.001,5,0.6,4,60000000,nan,nan,nan,nan,nan,nan,nan,0.1986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6659,0.0056,0,10000,0.0001,1.0,8.63927,0.000493238,0.000373841,0.00019107,nan,2.39773e-05,4.6099e-05,-2.21217e-05,0.6,5.18356
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.001,5,0.6,4,70000000,nan,nan,nan,nan,nan,nan,nan,0.1753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6675,0.005,0,10000,0.0001,1.0,8.72469,0.000422712,0.000320387,0.000163749,nan,2.05489e-05,3.95075e-05,-1.89586e-05,0.6,5.23481
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.001,5,0.6,4,80000000,nan,nan,nan,nan,nan,nan,nan,0.1596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6319,0.0045,0,10000,0.0001,1.0,8.79266,0.000369831,0.000280307,0.000143265,nan,1.79783e-05,3.45652e-05,-1.65869e-05,0.6,5.27559
